Companyname,diASXcode,industry group name,sector name,listing date,registry address,phone number,principal activities,market cap,number of shares,bid price,website,roles,full name
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au,CEO,Mr Neil McIntyre
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au,Non Exec. Director,Mr Gregory Barry Starr
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au,Non Exec. Director,Mr Andrew Tsang
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au,Non Exec. Director,Mr Yufeng Zhuang
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au,Company Secretary,Mr Tuan Do
DIATREME RESOURCES LIMITED,DRX,Materials,Metals & Mining,2005-06-22T00:00:00+1000,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3397 2222,Exploration for heavy mineral and silica sands copper and gold throughout Australia.,14922144,994809591,0.014,http://www.diatreme.com.au
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,Chairman,Mr Norman Seckold
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,Managing Director,Mr Anthony McDonald
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,Non Exec. Director,Mr Joseph Conway
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,Non Exec. Director,Mr Richard Keevers
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,CFO,Mr Craig McPherson
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com,Company Secretary,Mr Craig McPherson
SANTANA MINERALS LIMITED,SMI,Materials,Metals & Mining,2013-05-31T00:00:00+1000,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(07) 3221 7501,Silver and gold exploration in Mexico and Australia.,8215520,315981533,0.026,http://www.santanaminerals.com
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com,Chairman,Mr Michael Masterman
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com,CEO;CFO,Ms Sara Edmonson
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com,Non Exec. Director,Mr Kevin Bailey
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com,Non Exec. Director,Mr Byron Pirola
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com,Company Secretary,Ms Zoe Manel Levendel
PO VALLEY ENERGY LIMITED,PVE,Energy,Energy,2004-12-14T00:00:00+1100,LEVEL 12 680 GEORGE STREET SYDNEY NSW AUSTRALIA 2000,(08) 9316 9100,Gas development and exploration.,24916925,593260128,0.038,http://www.povalley.com
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre,Director,Mr Richard Neil Burton
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre,Director,Mr David Anthony Lees
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre,Director,Mr Guy Francesco Volpicella
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre,Director,Mr Curtis Alan Zuber
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre,Company Secretary,Ms Linda La Hood
SERIES 2014-1 WST TRUST,WSZ,Not Applic,Not Applic,2014-07-02T00:00:00+1000,,02 8253 3589,,-1,-1,-1,http://www.estpac.com.au/investorcentre
NAGAMBIE RESOURCES LIMITED,NAG,Materials,Metals & Mining,2006-06-23T00:00:00+1000,Suite 310 Level 3 50 Holt Street SURRY HILLS NSW AUSTRALIA 2010,,.,30295193,403935912,0.076,None,Non Exec. Chairman;Director,Mr Michael W Trumbull
NAGAMBIE RESOURCES LIMITED,NAG,Materials,Metals & Mining,2006-06-23T00:00:00+1000,Suite 310 Level 3 50 Holt Street SURRY HILLS NSW AUSTRALIA 2010,,.,30295193,403935912,0.076,None,Non Exec. Director,Mr Kevin Perrin
NAGAMBIE RESOURCES LIMITED,NAG,Materials,Metals & Mining,2006-06-23T00:00:00+1000,Suite 310 Level 3 50 Holt Street SURRY HILLS NSW AUSTRALIA 2010,,.,30295193,403935912,0.076,None,Non Exec. Director,Mr Geoff Turner
NAGAMBIE RESOURCES LIMITED,NAG,Materials,Metals & Mining,2006-06-23T00:00:00+1000,Suite 310 Level 3 50 Holt Street SURRY HILLS NSW AUSTRALIA 2010,,.,30295193,403935912,0.076,None,Company Secretary,Mr Alfonso Grillo
NAGAMBIE RESOURCES LIMITED,NAG,Materials,Metals & Mining,2006-06-23T00:00:00+1000,Suite 310 Level 3 50 Holt Street SURRY HILLS NSW AUSTRALIA 2010,,.,30295193,403935912,0.076,None
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com,Non Exec. Chairman;Non Exec. Director,Mr William Bass
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com,Managing Director;Executive Director,Mr Thomas Blackhurst
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com,Executive Director;Chief Op. Officer,Mr Xinping Liang
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com,Non Exec. Director,Mr Peter Robertson
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com,Company Secretary,Mr Damien Kelly
CHINA MAGNESIUM CORPORATION LIMITED,CMC,Materials,Metals & Mining,2010-11-09T00:00:00+1100,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 7 5531 1808,Producer of magnesium and magnesium alloy to Chinese and international market.,3915873,279705244,0.014,http://www.chinamagnesiumcorporation.com
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Non Exec. Chairman,Dr Mal Washer
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Managing Director,Ms Elaine Darby
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Executive Director,Mr Harry Karelis
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Non Exec. Director,Ms Cheryl Edwardes
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Non Exec. Director,Mr Bruce Linton
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Non Exec. Director,Mr Bruce McHarrie
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/,Company Secretary,Ms Susan Hunter
AUSCANN GROUP HOLDINGS LTD,AC8,Pharmaceuticals Biotechnology & Life Sciences,Health Care,1989-05-03T00:00:00+1000,LEVEL 5 115 GRENFELL STREET ADELAIDE SA AUSTRALIA 5000,+61 8 9561 8834,Cultivation manufacture and supply of medical cannabis products.,207600171,271372772,0.755,http://www.auscann.com.au/
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Chairman,Mr Yusheng Cai
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Managing Director,Mr Weidong Xiang
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Director,Mr Lindsay George Dudfield
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Director,Mr Geoff Jones
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Director,Ms Junmei Xu
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Director,Mr Zimin Zhang
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Non Exec. Director,Mr Yu Zhong
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/,Company Secretary,Ms Xuekun Li
ENERGY METALS LTD,EME,Energy,Energy,2005-09-09T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,(08) 9322 6904,Uranium exploration,19919915,209683312,0.095,http://www.energymetals.net/
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,Non Exec. Chairman,Mr Grant Pestell
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,Managing Director,Mr Jay Shah
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,Non Exec. Director,Mr Evan Cross
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,Non Exec. Director,Mr Lonnie Sciambi
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,CFO,Mr Richard Jarvis
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai,Company Secretary,Mr Peter Torre
OPENDNA LIMITED,OPN,Commercial & Professional Services,Industrials,2016-11-16T00:00:00+1100,Level 11 172 St Georges Terrace PERTH WA AUSTRALIA 6000,08 9221 0033,To further develop and commercialise the Company?s technology.,13135443,105083541,0.115,http://www.opendna.ai
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Executive Chairman,Mr Klaus Eckhof
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Director,Mr Guy Loando
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Executive Director,Mr Nigel Ferguson
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Non Exec. Director,Mr Hongliang Chen
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Non Exec. Director,Mr Patrick Flint
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au,Company Secretary,Mr Mathew O'Hara
AVZ MINERALS LIMITED,AVZ,Materials,Metals & Mining,2007-09-14T00:00:00+1000,770 CANNING HIGHWAY APPLECROSS WA AUSTRALIA 6153,+61 8 9380 6789,Mineral exploration,384331638,1787589014,0.21,http://www.avzminerals.com.au
MEGAPORT LIMITED,MP1,Software & Services,Information Technology,2015-12-17T00:00:00+1100,LEVEL 15 324 QUEEN STREET BRISBANE QLD AUSTRALIA 4000,(07) 3088 5999,,263825232,101471243,2.55,http://www.megaport.com,Executive Chairman,Mr Bevan Andrew Slattery
